939	2.75375	2.8	778.789
940	2.751841	2.8	778.749
941	2.749923	2.8	778.709
942	2.747995	2.8	778.669
943	2.746058	2.8	778.629
944	2.744112	2.8	778.589
945	2.742155	2.8	778.549
946	2.740188	2.8	778.509
947	2.738212	2.8	778.469
948	2.736224	2.8	778.429
949	2.734225	2.8	778.389
950	2.732215	2.8	778.349
951	2.730194	2.8	778.309
952	2.72816	2.8	778.269
953	2.726112	2.8	778.229
954	2.724052	2.8	778.189
955	2.721977	2.8	778.149
956	2.719887	2.8	778.109
957	2.717782	2.8	778.069
958	2.71566	2.8	778.029
959	2.71352	2.8	777.989
960	2.711361	2.8	777.949
961	2.709182	2.8	777.909
962	2.706982	2.8	777.869
963	2.70476	2.8	777.829
964	2.702513	2.8	777.789
965	2.700241	2.8	777.749
966	2.697943	2.8	777.709
967	2.695616	2.8	777.669
968	2.69326	2.8	777.629
969	2.690874	2.8	777.589
970	2.688457	2.8	777.549
971	2.686008	2.8	777.509
972	2.683528	2.8	777.469
973	2.681015	2.8	777.429
974	2.67847	2.8	777.389
975	2.675894	2.8	777.349
976	2.673288	2.8	777.309
977	2.670651	2.8	777.269
978	2.667986	2.8	777.229
979	2.665294	2.8	777.189
980	2.662574	2.8	777.149
981	2.659828	2.8	777.109
982	2.657057	2.8	777.069
983	2.65426	2.8	777.029
984	2.651438	2.8	776.989
985	2.64859	2.8	776.949
986	2.645716	2.8	776.909
987	2.642814	2.8	776.869
988	2.639884	2.8	776.829
989	2.636923	2.8	776.789
990	2.633933	2.8	776.749
991	2.630909	2.8	776.709
992	2.627854	2.8	776.669
993	2.624759	2.8	776.629
994	2.621636	2.8	776.589
995	2.618463	2.8	776.549
996	2.615273	2.8	776.509
997	2.612009	2.8	776.469
998	2.608762	2.8	776.429
999	2.605378	2.8	776.389
1000	2.60211	2.8	776.349
1001	2.6	2.8	776.309
